Target site: layer 1, position 12
Shared dirs: (10, 64), Reference acts: (2000, 64)

============================================================
CONDITION A (alpha=0.1, 20 seeds)
============================================================
  Training A_seed0...
  Step    600 | loss 1.6412 | aux 0.1198 | acc 0.0000 | 11s
  Step    800 | loss 1.5826 | aux 0.2408 | acc 0.0000 | 15s
  Step   1000 | loss 1.5624 | aux 0.4559 | acc 0.0002 | 19s
  Step   1200 | loss 1.0095 | aux 0.4630 | acc 0.0090 | 23s
  Step   1400 | loss 0.8184 | aux 0.3110 | acc 0.0154 | 27s
  Step   1600 | loss 0.1528 | aux 0.6964 | acc 0.6878 | 31s
  Step   1800 | loss 0.0836 | aux 0.4572 | acc 0.8610 | 34s
  Step   2000 | loss 0.0442 | aux 0.4357 | acc 0.9188 | 38s
  Step   2200 | loss 0.0453 | aux 0.4337 | acc 0.9178 | 42s
  Step   2400 | loss 0.0486 | aux 0.6970 | acc 0.9438 | 46s
  Step   2600 | loss 0.0242 | aux 0.2795 | acc 0.9568 | 50s
  Step   2800 | loss 0.0253 | aux 0.2890 | acc 0.9654 | 53s
  Step   3000 | loss 0.0187 | aux 0.3999 | acc 0.9522 | 57s
  Step   3200 | loss 0.0091 | aux 0.3512 | acc 0.9774 | 61s
  Step   3400 | loss 0.0324 | aux 0.2461 | acc 0.9654 | 64s
  Step   3600 | loss 0.0066 | aux 0.2416 | acc 0.9838 | 68s
  Step   3800 | loss 0.0777 | aux 0.4241 | acc 0.9472 | 72s
  Step   4000 | loss 0.0156 | aux 0.4656 | acc 0.9816 | 76s
  Step   4200 | loss 0.0092 | aux 0.6042 | acc 0.9882 | 81s
  Step   4400 | loss 0.0096 | aux 0.3058 | acc 0.9748 | 86s
  Step   4600 | loss 0.0083 | aux 0.3748 | acc 0.9798 | 90s
  Step   4800 | loss 0.0207 | aux 0.6169 | acc 0.9884 | 93s
  Step   5000 | loss 0.0030 | aux 0.6002 | acc 0.9856 | 97s
  Step   5200 | loss 0.0052 | aux 0.3666 | acc 0.9752 | 101s
  Step   5400 | loss 0.0055 | aux 0.2946 | acc 0.9900 | 104s
  >>> Converged at step 5400
  Step   5600 | loss 0.0018 | aux 0.2677 | acc 0.9884 | 108s
  Step   5800 | loss 0.0039 | aux 0.4047 | acc 0.9916 | 112s
  Training C2_seed14...
  Step    200 | loss 1.7210 | aux 0.1085 | acc 0.0000 | 4s
  Step    400 | loss 1.6052 | aux 0.0793 | acc 0.0000 | 7s
  Step    600 | loss 1.5690 | aux 0.0851 | acc 0.0000 | 11s
  Step    800 | loss 1.4510 | aux 0.1794 | acc 0.0000 | 15s
  Step   1000 | loss 1.2727 | aux 0.2757 | acc 0.0002 | 19s
  Step   1200 | loss 1.0653 | aux 0.1207 | acc 0.0032 | 22s
  Step   1400 | loss 0.8672 | aux 0.2480 | acc 0.0080 | 26s
  Step   1600 | loss 0.4770 | aux 0.2728 | acc 0.0890 | 30s
  Step   1800 | loss 0.0617 | aux 0.2014 | acc 0.9504 | 34s
  Step   2000 | loss 0.0272 | aux 0.2851 | acc 0.9708 | 37s
  Step   2200 | loss 0.0275 | aux 0.3896 | acc 0.9668 | 41s
  Step   2400 | loss 0.0238 | aux 0.4183 | acc 0.9508 | 45s
  Step   2600 | loss 0.0148 | aux 0.2962 | acc 0.9492 | 49s
  Step   2800 | loss 0.0133 | aux 0.4798 | acc 0.9842 | 52s
  Step   3000 | loss 0.0042 | aux 0.4678 | acc 0.9872 | 56s
  Step   3200 | loss 0.0040 | aux 0.4589 | acc 0.9900 | 60s
  >>> Converged at step 3200
  Step   3400 | loss 0.0033 | aux 0.9917 | acc 0.9812 | 63s
  Step   3600 | loss 0.0034 | aux 0.6075 | acc 0.9898 | 67s
  Training C2_seed15...
  Step    200 | loss 1.6658 | aux 0.0597 | acc 0.0000 | 4s
  Step    400 | loss 1.6143 | aux 0.1277 | acc 0.0002 | 7s
  Step    600 | loss 1.5896 | aux 0.1217 | acc 0.0002 | 11s
  Step    800 | loss 1.5992 | aux 0.1724 | acc 0.0000 | 15s
  Step   1000 | loss 0.9852 | aux 0.1418 | acc 0.0064 | 19s
  Step   1200 | loss 0.2362 | aux 0.3130 | acc 0.5320 | 22s
  Step   1400 | loss 0.0836 | aux 0.1859 | acc 0.7580 | 26s
  Step   1600 | loss 0.0754 | aux 0.2899 | acc 0.8606 | 30s
  Step   1800 | loss 0.0350 | aux 0.2819 | acc 0.8550 | 34s
  Step   2000 | loss 0.0199 | aux 0.3624 | acc 0.9642 | 38s
  Step   2200 | loss 0.0273 | aux 0.2464 | acc 0.9658 | 41s
  Step   2400 | loss 0.0187 | aux 0.4732 | acc 0.9570 | 45s
  Step   2600 | loss 0.0081 | aux 0.3971 | acc 0.9566 | 49s
  Step   2800 | loss 0.0115 | aux 0.4906 | acc 0.9802 | 53s
  Step   3000 | loss 0.0072 | aux 0.4505 | acc 0.9856 | 56s
  Step   3200 | loss 0.0074 | aux 0.5391 | acc 0.9918 | 60s
  >>> Converged at step 3200
  Step   3400 | loss 0.0116 | aux 0.6180 | acc 0.9962 | 64s
  Step   3600 | loss 0.0143 | aux 0.4959 | acc 0.9912 | 68s
  Training C2_seed16...
  Step    200 | loss 1.6744 | aux 0.2592 | acc 0.0000 | 4s
  Step    400 | loss 1.6338 | aux 0.1799 | acc 0.0000 | 8s
  Step    600 | loss 1.6045 | aux 0.1347 | acc 0.0000 | 11s
  Step    800 | loss 0.9656 | aux 0.1147 | acc 0.0050 | 15s
  Step   1000 | loss 0.8653 | aux 0.2502 | acc 0.0094 | 19s
  Step   1200 | loss 0.2210 | aux 0.1450 | acc 0.6430 | 23s
  Step   1400 | loss 0.1199 | aux 0.3436 | acc 0.7242 | 26s
  Step   1600 | loss 0.0908 | aux 0.2051 | acc 0.7332 | 30s
  Step   1800 | loss 0.0753 | aux 0.2564 | acc 0.7628 | 34s
  Step   2000 | loss 0.0775 | aux 0.3183 | acc 0.7716 | 37s
  Step   2200 | loss 0.1351 | aux 0.2748 | acc 0.8616 | 41s
  Step   2400 | loss 0.0883 | aux 0.2792 | acc 0.8064 | 45s
  Step   2600 | loss 0.0868 | aux 0.5453 | acc 0.8250 | 49s
  Step   2800 | loss 0.1019 | aux 0.6328 | acc 0.7448 | 52s
  Step   3000 | loss 0.0747 | aux 0.2617 | acc 0.8224 | 56s
  Step   3200 | loss 0.0624 | aux 0.5194 | acc 0.7488 | 60s
  Step   3400 | loss 0.0731 | aux 0.5755 | acc 0.8102 | 64s
  Step   3600 | loss 0.0644 | aux 0.7200 | acc 0.8030 | 67s
  Step   3800 | loss 0.0803 | aux 0.5109 | acc 0.8630 | 71s
  Step   4000 | loss 0.0643 | aux 0.4643 | acc 0.8126 | 75s
  Step   4200 | loss 0.0929 | aux 0.2985 | acc 0.8218 | 79s
  Step   4400 | loss 0.0457 | aux 0.5206 | acc 0.8644 | 83s
  Step   4600 | loss 0.1727 | aux 0.3315 | acc 0.5230 | 87s
  Step   4800 | loss 0.0366 | aux 0.8291 | acc 0.8682 | 90s
  Step   5000 | loss 0.0428 | aux 0.2868 | acc 0.8904 | 94s
  Step   5200 | loss 0.0601 | aux 0.5342 | acc 0.8910 | 98s
  Step   5400 | loss 0.0642 | aux 0.5930 | acc 0.8912 | 102s
  Step   5600 | loss 0.0255 | aux 0.6698 | acc 0.9362 | 105s
  Step   5800 | loss 0.0485 | aux 0.7219 | acc 0.9218 | 109s
  Step   6000 | loss 0.0338 | aux 0.4102 | acc 0.9238 | 113s
  Step   6200 | loss 0.0170 | aux 0.5323 | acc 0.9564 | 116s
  Step   6400 | loss 0.0208 | aux 0.6512 | acc 0.9392 | 120s
  Step   6600 | loss 0.0224 | aux 0.4271 | acc 0.9672 | 124s
  Step   6800 | loss 0.0090 | aux 0.4741 | acc 0.9694 | 128s
  Step   7000 | loss 0.0176 | aux 0.6046 | acc 0.9464 | 132s
  Step   7200 | loss 0.0100 | aux 0.5639 | acc 0.9768 | 136s
  Step   7400 | loss 0.0151 | aux 0.4516 | acc 0.9708 | 139s
  Step   7600 | loss 0.0061 | aux 0.4576 | acc 0.9732 | 143s
  Step   7800 | loss 0.0098 | aux 1.0246 | acc 0.9790 | 147s
  Step   8000 | loss 0.0080 | aux 0.4895 | acc 0.9818 | 151s
  Step   8200 | loss 0.0111 | aux 0.5265 | acc 0.9866 | 154s
  Step   8400 | loss 0.0049 | aux 0.5239 | acc 0.9800 | 158s
  Step   8600 | loss 0.0061 | aux 0.3510 | acc 0.9912 | 162s
  >>> Converged at step 8600
  Step   8800 | loss 0.0172 | aux 0.4634 | acc 0.9870 | 165s
  Step   9000 | loss 0.0081 | aux 0.7882 | acc 0.9868 | 169s
  Training C2_seed17...
  Step    200 | loss 1.6697 | aux 0.1382 | acc 0.0002 | 4s
  Step    400 | loss 1.6092 | aux 0.1856 | acc 0.0000 | 7s
  Step    600 | loss 1.5933 | aux 0.2257 | acc 0.0004 | 11s
  Step    800 | loss 0.9650 | aux 0.2016 | acc 0.0048 | 15s
  Step   1000 | loss 0.8613 | aux 0.3654 | acc 0.0118 | 19s
  Step   1200 | loss 0.1471 | aux 0.2969 | acc 0.5854 | 23s
  Step   1400 | loss 0.0759 | aux 0.3651 | acc 0.8366 | 26s
  Step   1600 | loss 0.0657 | aux 0.3741 | acc 0.8302 | 30s
  Step   1800 | loss 0.0380 | aux 0.2709 | acc 0.9210 | 34s
  Step   2000 | loss 0.0341 | aux 0.4730 | acc 0.9246 | 38s
  Step   2200 | loss 0.0304 | aux 0.4377 | acc 0.9166 | 41s
  Step   2400 | loss 0.0313 | aux 0.3810 | acc 0.9326 | 45s
  Step   2600 | loss 0.0374 | aux 0.7845 | acc 0.9396 | 49s
  Step   2800 | loss 0.0246 | aux 0.4313 | acc 0.9368 | 53s
  Step   3000 | loss 0.0337 | aux 0.5303 | acc 0.9532 | 57s
  Step   3200 | loss 0.0115 | aux 0.5573 | acc 0.9632 | 60s
  Step   3400 | loss 0.0219 | aux 0.7199 | acc 0.9706 | 64s
  Step   3600 | loss 0.0138 | aux 0.6505 | acc 0.9524 | 68s
  Step   3800 | loss 0.0120 | aux 0.4231 | acc 0.9652 | 72s
  Step   4000 | loss 0.0107 | aux 0.5856 | acc 0.9688 | 75s
  Step   4200 | loss 0.0103 | aux 1.0767 | acc 0.9476 | 79s
  Step   4400 | loss 0.0120 | aux 0.5402 | acc 0.9828 | 83s
  Step   4600 | loss 0.0085 | aux 0.4698 | acc 0.9848 | 86s
  Step   4800 | loss 0.0078 | aux 0.4660 | acc 0.9794 | 90s
  Step   5000 | loss 0.0065 | aux 0.7830 | acc 0.9782 | 94s
  Step   5200 | loss 0.0105 | aux 0.4707 | acc 0.9812 | 97s
  Step   5400 | loss 0.0119 | aux 0.6148 | acc 0.9794 | 101s
  Step   5600 | loss 0.0059 | aux 0.5063 | acc 0.9690 | 105s
  Step   5800 | loss 0.0252 | aux 0.7287 | acc 0.9552 | 109s
  Step   6000 | loss 0.0065 | aux 0.4643 | acc 0.9808 | 112s
  Step   6200 | loss 0.0066 | aux 0.6369 | acc 0.9820 | 116s
  Step   6400 | loss 0.0090 | aux 0.3978 | acc 0.9840 | 120s
  Step   6600 | loss 0.0156 | aux 0.7055 | acc 0.9666 | 123s
  Step   6800 | loss 0.0109 | aux 0.6380 | acc 0.9870 | 127s
  Step   7000 | loss 0.0032 | aux 0.8589 | acc 0.9896 | 131s
  Step   7200 | loss 0.0136 | aux 0.5318 | acc 0.9856 | 135s
  Step   7400 | loss 0.0063 | aux 0.8581 | acc 0.9890 | 139s
  Step   7600 | loss 0.0036 | aux 0.5147 | acc 0.9932 | 142s
  >>> Converged at step 7600
  Step   7800 | loss 0.0029 | aux 1.1240 | acc 0.9854 | 146s
  Step   8000 | loss 0.0022 | aux 0.4850 | acc 0.9890 | 150s
  Training C2_seed18...
  Step    200 | loss 1.6736 | aux 0.0717 | acc 0.0000 | 4s
  Step    400 | loss 1.6678 | aux 0.1174 | acc 0.0000 | 8s
  Step    600 | loss 1.6164 | aux 0.2409 | acc 0.0000 | 11s
  Step    800 | loss 1.5907 | aux 0.2457 | acc 0.0004 | 15s
  Step   1000 | loss 1.5556 | aux 0.1799 | acc 0.0000 | 19s
  Step   1200 | loss 0.8871 | aux 0.1795 | acc 0.0056 | 22s
  Step   1400 | loss 0.2010 | aux 0.3715 | acc 0.6302 | 26s
  Step   1600 | loss 0.0589 | aux 0.2820 | acc 0.8736 | 30s
  Step   1800 | loss 0.0644 | aux 0.5494 | acc 0.8842 | 33s
  Step   2000 | loss 0.0313 | aux 0.4087 | acc 0.9414 | 37s
  Step   2200 | loss 0.0175 | aux 0.9870 | acc 0.9480 | 41s
  Step   2400 | loss 0.0123 | aux 0.3487 | acc 0.9626 | 45s
  Step   2600 | loss 0.0085 | aux 0.5478 | acc 0.9906 | 48s
  >>> Converged at step 2600
  Step   2800 | loss 0.0047 | aux 0.4196 | acc 0.9824 | 52s
  Step   3000 | loss 0.0095 | aux 0.4883 | acc 0.9920 | 56s
  Training C2_seed19...
  Step    200 | loss 1.6696 | aux 0.0934 | acc 0.0002 | 4s
  Step    400 | loss 1.6434 | aux 0.0921 | acc 0.0002 | 7s
  Step    600 | loss 1.6089 | aux 0.1050 | acc 0.0002 | 11s
  Step    800 | loss 1.5906 | aux 0.3710 | acc 0.0000 | 15s
  Step   1000 | loss 1.6344 | aux 0.1569 | acc 0.0000 | 19s
  Step   1200 | loss 1.5902 | aux 0.4366 | acc 0.0002 | 22s
  Step   1400 | loss 1.3122 | aux 0.4475 | acc 0.0012 | 26s
  Step   1600 | loss 1.2673 | aux 0.4853 | acc 0.0012 | 30s
  Step   1800 | loss 0.6611 | aux 0.5605 | acc 0.0646 | 33s
  Step   2000 | loss 0.5005 | aux 0.2605 | acc 0.0780 | 37s
  Step   2200 | loss 0.4472 | aux 0.2308 | acc 0.0756 | 41s
  Step   2400 | loss 0.4344 | aux 0.3061 | acc 0.0952 | 45s
  Step   2600 | loss 0.0542 | aux 0.3658 | acc 0.9242 | 48s
  Step   2800 | loss 0.1057 | aux 0.4313 | acc 0.9092 | 52s
  Step   3000 | loss 0.0627 | aux 0.7011 | acc 0.8206 | 56s
  Step   3200 | loss 0.0110 | aux 0.6788 | acc 0.9608 | 60s
  Step   3400 | loss 0.0309 | aux 0.5786 | acc 0.9892 | 64s
  Step   3600 | loss 0.0098 | aux 0.6206 | acc 0.9812 | 67s
  Step   3800 | loss 0.0019 | aux 0.4160 | acc 0.9900 | 71s
  >>> Converged at step 3800
  Step   4000 | loss 0.0072 | aux 0.7602 | acc 1.0000 | 75s
  Step   4200 | loss 0.0088 | aux 0.9020 | acc 0.9762 | 79s

============================================================
CONDITION D (alpha=0.1, 20 seeds)
============================================================
  Training D_seed0...
  Step    200 | loss 1.6709 | aux 0.0120 | acc 0.0000 | 4s
  Step    400 | loss 1.6211 | aux 0.0153 | acc 0.0000 | 7s
  Step    600 | loss 1.5856 | aux 0.0197 | acc 0.0000 | 11s
  Step    800 | loss 1.3589 | aux 0.0199 | acc 0.0008 | 15s
  Step   1000 | loss 1.2520 | aux 0.0194 | acc 0.0002 | 18s
  Step   1200 | loss 1.2434 | aux 0.0199 | acc 0.0004 | 22s
  Step   1400 | loss 1.2166 | aux 0.0181 | acc 0.0008 | 26s
  Step   1600 | loss 1.0097 | aux 0.0217 | acc 0.0060 | 30s
  Step   1800 | loss 0.9057 | aux 0.0212 | acc 0.0070 | 33s
  Step   2000 | loss 0.8555 | aux 0.0177 | acc 0.0152 | 37s
  Step   2200 | loss 0.5015 | aux 0.0212 | acc 0.0836 | 41s
  Step   2400 | loss 0.4775 | aux 0.0175 | acc 0.0834 | 45s
  Step   2600 | loss 0.1254 | aux 0.0180 | acc 0.7550 | 49s
  Step   2800 | loss 0.0742 | aux 0.0174 | acc 0.8264 | 52s
  Step   3000 | loss 0.0820 | aux 0.0178 | acc 0.8184 | 56s
  Step   3200 | loss 0.0667 | aux 0.0189 | acc 0.8168 | 60s
  Step   3400 | loss 0.0232 | aux 0.0179 | acc 0.9482 | 63s
  Step   3600 | loss 0.0257 | aux 0.0244 | acc 0.8932 | 67s
  Step   3800 | loss 0.0171 | aux 0.0216 | acc 0.9660 | 71s
  Step   4000 | loss 0.0090 | aux 0.0223 | acc 0.9982 | 75s
  >>> Converged at step 4000
  Step   4200 | loss 0.0073 | aux 0.0221 | acc 0.9944 | 78s
  Step   4400 | loss 0.0041 | aux 0.0193 | acc 0.9672 | 82s
  Training D_seed1...
  Step    200 | loss 1.6889 | aux 0.0115 | acc 0.0000 | 4s
  Step    400 | loss 1.6554 | aux 0.0132 | acc 0.0000 | 8s
  Step    600 | loss 1.5918 | aux 0.0135 | acc 0.0000 | 11s
  Step    800 | loss 1.5907 | aux 0.0184 | acc 0.0000 | 15s
  Step   1000 | loss 1.5746 | aux 0.0179 | acc 0.0000 | 19s
  Step   1200 | loss 1.2298 | aux 0.0204 | acc 0.0024 | 23s
  Step   1400 | loss 0.8631 | aux 0.0182 | acc 0.0076 | 26s
  Step   1600 | loss 0.8838 | aux 0.0178 | acc 0.0086 | 30s
  Step   1800 | loss 0.2403 | aux 0.0172 | acc 0.4268 | 34s
  Step   2000 | loss 0.1082 | aux 0.0136 | acc 0.7060 | 38s
  Step   2200 | loss 0.0803 | aux 0.0157 | acc 0.7840 | 42s
  Step   2400 | loss 0.0509 | aux 0.0131 | acc 0.9048 | 45s
  Step   2600 | loss 0.0563 | aux 0.0114 | acc 0.8906 | 49s
  Step   2800 | loss 0.0583 | aux 0.0126 | acc 0.9146 | 53s
  Step   3000 | loss 0.0337 | aux 0.0147 | acc 0.9208 | 57s
  Step   3200 | loss 0.0519 | aux 0.0111 | acc 0.9026 | 60s
  Step   3400 | loss 0.0438 | aux 0.0098 | acc 0.9200 | 64s
  Step   3600 | loss 0.0161 | aux 0.0138 | acc 0.9696 | 68s
  Step   3800 | loss 0.0541 | aux 0.0135 | acc 0.9588 | 72s
  Step   4000 | loss 0.0181 | aux 0.0161 | acc 0.9526 | 75s
  Step   4200 | loss 0.0049 | aux 0.0139 | acc 0.9860 | 79s
  Step   4400 | loss 0.0033 | aux 0.0173 | acc 0.9410 | 83s
  Step   4600 | loss 0.0028 | aux 0.0122 | acc 0.9966 | 86s
  >>> Converged at step 4600
  Step   4800 | loss 0.0034 | aux 0.0145 | acc 0.9976 | 90s
  Step   5000 | loss 0.0008 | aux 0.0138 | acc 0.9930 | 94s
  Training D_seed2...
  Step    200 | loss 1.6859 | aux 0.0120 | acc 0.0000 | 4s
  Step    400 | loss 1.6135 | aux 0.0131 | acc 0.0000 | 7s
  Step    600 | loss 1.5963 | aux 0.0177 | acc 0.0000 | 11s
  Step    800 | loss 1.2922 | aux 0.0193 | acc 0.0012 | 15s
  Step   1000 | loss 0.2595 | aux 0.0258 | acc 0.5598 | 18s
  Step   1200 | loss 0.0934 | aux 0.0236 | acc 0.7868 | 22s
  Step   1400 | loss 0.0545 | aux 0.0148 | acc 0.8440 | 26s
  Step   1600 | loss 0.0467 | aux 0.0146 | acc 0.9284 | 30s
  Step   1800 | loss 0.0240 | aux 0.0144 | acc 0.9630 | 33s
  Step   2000 | loss 0.0143 | aux 0.0166 | acc 0.9474 | 37s
  Step   2200 | loss 0.0239 | aux 0.0141 | acc 0.9536 | 41s
  Step   2400 | loss 0.0258 | aux 0.0144 | acc 0.9690 | 45s
  Step   2600 | loss 0.0176 | aux 0.0128 | acc 0.9312 | 48s
  Step   2800 | loss 0.0112 | aux 0.0134 | acc 0.9734 | 52s
  Step   3000 | loss 0.0115 | aux 0.0163 | acc 0.9756 | 56s
  Step   3200 | loss 0.0077 | aux 0.0149 | acc 0.9858 | 60s
  Step   3400 | loss 0.0055 | aux 0.0158 | acc 0.9912 | 63s
  >>> Converged at step 3400
  Step   3600 | loss 0.0060 | aux 0.0221 | acc 0.9892 | 67s
  Step   3800 | loss 0.0168 | aux 0.0152 | acc 0.9762 | 71s
  Training D_seed3...
  Step    200 | loss 1.6896 | aux 0.0120 | acc 0.0000 | 4s
  Step    400 | loss 1.6393 | aux 0.0120 | acc 0.0000 | 7s
  Step    600 | loss 1.6123 | aux 0.0154 | acc 0.0000 | 11s
  Step    800 | loss 1.4976 | aux 0.0171 | acc 0.0006 | 15s
  Step   1000 | loss 1.2630 | aux 0.0172 | acc 0.0014 | 18s
  Step   1200 | loss 1.2649 | aux 0.0206 | acc 0.0010 | 22s
  Step   1400 | loss 0.9015 | aux 0.0207 | acc 0.0124 | 26s
  Step   1600 | loss 0.4039 | aux 0.0156 | acc 0.2352 | 29s
  Step   1800 | loss 0.0291 | aux 0.0205 | acc 0.7488 | 33s
  Step   2000 | loss 0.0236 | aux 0.0214 | acc 0.9852 | 37s
  Step   2200 | loss 0.0070 | aux 0.0221 | acc 0.9460 | 41s
  Step   2400 | loss 0.0062 | aux 0.0252 | acc 0.9928 | 44s
  >>> Converged at step 2400
  Step   2600 | loss 0.0110 | aux 0.0241 | acc 0.9546 | 48s
  Step   2800 | loss 0.0026 | aux 0.0220 | acc 0.9872 | 52s
  Training D_seed4...
  Step    200 | loss 1.6917 | aux 0.0116 | acc 0.0002 | 4s
  Step    400 | loss 1.6085 | aux 0.0131 | acc 0.0000 | 7s
  Step    600 | loss 1.6121 | aux 0.0154 | acc 0.0000 | 11s
  Step    800 | loss 1.3030 | aux 0.0197 | acc 0.0006 | 15s
  Step   1000 | loss 1.2647 | aux 0.0196 | acc 0.0008 | 18s
  Step   1200 | loss 0.9418 | aux 0.0198 | acc 0.0080 | 22s
  Step   1400 | loss 0.1096 | aux 0.0209 | acc 0.7964 | 26s
  Step   1600 | loss 0.0485 | aux 0.0190 | acc 0.9042 | 30s
  Step   1800 | loss 0.0451 | aux 0.0243 | acc 0.9490 | 33s
  Step   2000 | loss 0.0448 | aux 0.0231 | acc 0.9536 | 37s
  Step   2200 | loss 0.0251 | aux 0.0218 | acc 0.9522 | 41s
  Step   2400 | loss 0.0434 | aux 0.0228 | acc 0.9334 | 45s
  Step   2600 | loss 0.0124 | aux 0.0234 | acc 0.9484 | 49s
  Step   2800 | loss 0.0286 | aux 0.0200 | acc 0.9704 | 52s
  Step   3000 | loss 0.0135 | aux 0.0184 | acc 0.9822 | 56s
  Step   3200 | loss 0.0045 | aux 0.0122 | acc 0.9840 | 60s
  Step   3400 | loss 0.0047 | aux 0.0174 | acc 0.9878 | 63s
  Step   3600 | loss 0.0034 | aux 0.0181 | acc 0.9964 | 67s
  >>> Converged at step 3600
  Step   3800 | loss 0.0027 | aux 0.0227 | acc 0.9890 | 71s
  Step   4000 | loss 0.0015 | aux 0.0128 | acc 0.9990 | 74s
  Training D_seed5...
  Step    200 | loss 1.6931 | aux 0.0157 | acc 0.0000 | 4s
  Step    400 | loss 1.6268 | aux 0.0152 | acc 0.0000 | 7s
  Step    600 | loss 1.6072 | aux 0.0186 | acc 0.0000 | 11s
  Step    800 | loss 1.5891 | aux 0.0201 | acc 0.0000 | 15s
  Step   1000 | loss 1.6306 | aux 0.0193 | acc 0.0002 | 19s
  Step   1200 | loss 1.3033 | aux 0.0196 | acc 0.0008 | 22s
  Step   1400 | loss 1.2225 | aux 0.0211 | acc 0.0016 | 26s
  Step   1600 | loss 0.8640 | aux 0.0230 | acc 0.0078 | 30s
  Step   1800 | loss 0.8414 | aux 0.0239 | acc 0.0122 | 34s
  Step   2000 | loss 0.6566 | aux 0.0233 | acc 0.0454 | 38s
  Step   2200 | loss 0.4634 | aux 0.0231 | acc 0.0596 | 41s
  Step   2400 | loss 0.4271 | aux 0.0246 | acc 0.1004 | 45s
  Step   2600 | loss 0.1379 | aux 0.0274 | acc 0.6402 | 49s
  Step   2800 | loss 0.0383 | aux 0.0282 | acc 0.9356 | 52s
  Step   3000 | loss 0.0172 | aux 0.0286 | acc 0.9674 | 56s
  Step   3200 | loss 0.0152 | aux 0.0246 | acc 0.9754 | 60s
  Step   3400 | loss 0.0106 | aux 0.0232 | acc 0.9860 | 64s
  Step   3600 | loss 0.0100 | aux 0.0221 | acc 0.9908 | 67s
  >>> Converged at step 3600
  Step   3800 | loss 0.0044 | aux 0.0196 | acc 0.9792 | 71s
  Step   4000 | loss 0.0023 | aux 0.0245 | acc 0.9910 | 75s
  Training D_seed6...
  Step    200 | loss 1.7030 | aux 0.0146 | acc 0.0000 | 4s
  Step    400 | loss 1.6071 | aux 0.0131 | acc 0.0000 | 8s
  Step    600 | loss 1.6023 | aux 0.0151 | acc 0.0002 | 11s
  Step    800 | loss 1.5951 | aux 0.0153 | acc 0.0000 | 15s
  Step   1000 | loss 0.9226 | aux 0.0209 | acc 0.0086 | 19s
  Step   1200 | loss 0.2091 | aux 0.0171 | acc 0.6014 | 23s
  Step   1400 | loss 0.0868 | aux 0.0169 | acc 0.8172 | 26s
  Step   1600 | loss 0.0874 | aux 0.0171 | acc 0.9090 | 30s
  Step   1800 | loss 0.0169 | aux 0.0169 | acc 0.9802 | 34s
  Step   2000 | loss 0.0486 | aux 0.0163 | acc 0.9448 | 38s
  Step   2200 | loss 0.0022 | aux 0.0171 | acc 0.9986 | 41s
  >>> Converged at step 2200
  Step   2400 | loss 0.0145 | aux 0.0159 | acc 0.9672 | 45s
  Step   2600 | loss 0.0243 | aux 0.0182 | acc 0.9910 | 49s
  Training D_seed7...
  Step    200 | loss 1.6793 | aux 0.0110 | acc 0.0000 | 4s
  Step    400 | loss 1.6301 | aux 0.0167 | acc 0.0002 | 8s
  Step    600 | loss 1.6011 | aux 0.0146 | acc 0.0000 | 11s
  Step    800 | loss 1.5835 | aux 0.0159 | acc 0.0002 | 15s
  Step   1000 | loss 1.5716 | aux 0.0168 | acc 0.0002 | 19s
  Step   1200 | loss 1.5645 | aux 0.0149 | acc 0.0004 | 22s
  Step   1400 | loss 1.3216 | aux 0.0251 | acc 0.0012 | 26s
  Step   1600 | loss 0.2618 | aux 0.0278 | acc 0.2770 | 30s
  Step   1800 | loss 0.1070 | aux 0.0221 | acc 0.7712 | 33s
  Step   2000 | loss 0.0506 | aux 0.0222 | acc 0.9458 | 37s
  Step   2200 | loss 0.0162 | aux 0.0231 | acc 0.9724 | 41s
  Step   2400 | loss 0.0192 | aux 0.0212 | acc 0.9820 | 44s
  Step   2600 | loss 0.0054 | aux 0.0213 | acc 0.9888 | 48s
  Step   2800 | loss 0.0113 | aux 0.0182 | acc 0.9744 | 52s
  Step   3000 | loss 0.0080 | aux 0.0207 | acc 0.9606 | 55s
  Step   3200 | loss 0.0038 | aux 0.0163 | acc 0.9904 | 59s
  >>> Converged at step 3200
  Step   3400 | loss 0.0019 | aux 0.0189 | acc 0.9908 | 63s
  Step   3600 | loss 0.0035 | aux 0.0164 | acc 0.9956 | 67s
  Training D_seed8...
  Step    200 | loss 1.6749 | aux 0.0116 | acc 0.0000 | 4s
  Step    400 | loss 1.6205 | aux 0.0153 | acc 0.0002 | 8s
  Step    600 | loss 1.6325 | aux 0.0170 | acc 0.0000 | 11s
  Step    800 | loss 1.5696 | aux 0.0181 | acc 0.0002 | 15s
  Step   1000 | loss 1.2862 | aux 0.0247 | acc 0.0008 | 19s
  Step   1200 | loss 0.5522 | aux 0.0256 | acc 0.0484 | 23s
  Step   1400 | loss 0.4704 | aux 0.0263 | acc 0.0938 | 27s
  Step   1600 | loss 0.0887 | aux 0.0290 | acc 0.7174 | 30s
  Step   1800 | loss 0.0422 | aux 0.0236 | acc 0.9086 | 34s
  Step   2000 | loss 0.0436 | aux 0.0227 | acc 0.9220 | 38s
  Step   2200 | loss 0.0236 | aux 0.0206 | acc 0.9276 | 41s
  Step   2400 | loss 0.0194 | aux 0.0213 | acc 0.9490 | 45s
  Step   2600 | loss 0.0139 | aux 0.0219 | acc 0.9610 | 49s
